addr,name,owner,score,online,gps,sync,rewards_total,rewards_today,rewards_yesterday,rewards_24h,rewards_48h,rewards_7d,rewards_7d_prior,rewards_30d,rewards_30d_prior,rewards_90d,rewards_90d_prior,rewards_365d,rewards_365d_prior
112hYSW51LkhjV9bzaMjKbq13SSdzDqtks9P2T9egYTagLRRNqKZ,muscular-brown-mallard,145yYQU7UBErP5QQBMEckxpowMXCxCWuzu7d4e1zWua2dkQMGtm,0.0,online,-,99%,20454789564,32945946,486848383,519794329,765332457,1175370516,2211657176,7355025670,12740741166,20454789564,0,20454789564,0
11NacSdaiTRbQiJASQqyVHn8kLfZYnN4zx4u25QWoWLXmaoWrSF,muscular-crimson-canary,13frsRuCF1bkPPThfVY3PYmVkj2z9y7vbJEPnYRqp3T4i64mW8Q,0.0,online,-,99%,787139458272,54752275,513921798,568674073,568674073,2156222110,749563998306,763275589131,10043246165,780751031726,3515545428,787139458272,0
1125Gob4UCfQLbBcrpPeCrpqgNdmNZF1M4TJmXJCt3HFAk2VmqqL,muscular-sapphire-gecko,13CVyPNr8HxZUZ8yDeu5UjbhJrH7tLXCzK8doNy28JzEtw8M6aS,0.0,online,-,99%,460247859119,503632424,663898939,1167531363,1167531363,3142077586,367327120813,380178150272,25275171586,430195609428,29414598352,460247859119,0
11MqJ6tmoJJX1r8Kqx6veBLDJ9kSSgBqNsDqBCoG1nbEPkqDneR,muscular-tin-badger,146oU53rXfxaoBSDDsqwTsUAjqBoiKy9bTidD9i5wM3h1hdFDfA,0.0,online,-,99%,643970541,0,22172455,22172455,22172455,89555813,90223976,452342266,178675183,643970541,0,643970541,0
112bd2bietg3WSNrZgNPRkuDyAHj5ZCbH9Mp6i22KvG9DffAmYwE,mysterious-cream-rattlesnake,13KKpq6LHbUvMqe59zMEuXrtMZu9HpV6cWoBKNq3yEajyk4pUAv,0.0,online,-,99%,52959903093,77089610,711411512,788501122,2943151047,3990080001,3468664486,20375724751,18417646071,52959903093,0,52959903093,0
11sCCJYV3ZLMiFXK6UTwFDh7DAMacputeJXNRzPGZ7kdCDtuiyC,mysterious-ebony-worm,137SRsDdjmL6wPkVapYy1ikzmGRyeXhLkjq1azZzQWbMyTh2ZdU,0.0,online,-,99%,35686575088,5949303,534634751,540584054,898568930,2785854841,1253857263,8203748318,607897540,10699068387,15523496929,35686575088,0
112ohBr3FUMRJhuFUfp7YTMZPzXRaTbwUrVeABpPQSnGL2U9mJdR,mysterious-opal-owl,12wkpWNRnr6x2k6Z1FdSiUdMr2X6yfU9Ly6TRgPWuRqdc8wKHzR,0.0,online,-,99%,123303591305,56832745,935167945,992000690,992000690,3179347950,2985598019,14916026938,24810112058,81287453611,40596407927,123303591305,0
11acESMBzpu6aRk8xx6V6DZeZLMsNBthRxtXPVVPMq78ARwjMZG,mysterious-ultraviolet-lemur,13TNcwXgrnmPSCcWPsNQNxtsUyVtP2K46TwLB8XAAYDsFda1KQ5,0.0,online,-,99%,741917193832,4020806,2051993095,2056013901,3432038298,9927700604,560222583688,601838784353,58950573902,709954053384,30798467324,741917193832,0
112pQM3Y1GAWRSkrgtL7tpERVzPMcPManJVL1Pm3U51iAT8neHMr,mythical-amber-badger,13W8Hdqoj8HrJVeE2cpSn5iqgNJkAbC1e1ooXpxTq9gKqLQXPvn,0.0,online,-,99%,19462463087,139591612,1919562340,2059153952,2817685442,7874927213,4427697672,17239512579,1701428955,19462463087,0,19462463087,0
1122xrHrjRGwNej2BGQuF4HCt4rHYiU76hJ7om6BXKznPNtpaWUs,mythical-berry-badger,14ChqPdkVkou4x7ugfggStZCSrEZMHujVquMMWQVLKhHJM93nFi,0.0,online,-,99%,294304283592,35266927,728130161,763397088,1348399093,2661599768,2089212185,16557918149,41027612103,83455430070,96943185427,294304283592,0
112P5VLCHMcdjdQ15s5dcChNvmbwq6drU253wmqsCW9X1Gr1VgKi,mythical-blue-scorpion,131VkRsrWR1tKBYpu5LhCaYzrjaWzX7GK79CQMixzYV6kgLQ1J6,0.0,online,-,99%,227002123605,161842659,5444922347,5606765006,11555734125,16428676094,5310586182,39703343456,41800188024,131352581808,94556093236,227002123605,0
112NxVU8SJhpyPp1sC9nWb1whcpzrNjtEjXUn8hMddijACqyJXAS,mythical-hickory-grasshopper,13ZXWXRSKoaoiR9LwsgKXd2xcR46XPT7QaTenKbpKM1MuF7VzQu,0.0,online,-,99%,113234696448,60175969,702715722,762891691,762891691,2208222465,1310583759,7111167409,4019562167,41322640702,30012531191,113234696448,0
11aYwy6Xh1TMXagRDHj7Pv41KWeyiU7yvcbFnJSWvcwdshR3Eg7,mythical-infrared-chipmunk,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,34718655171,157047309,1122799322,1279846631,2704812156,6177314050,9078786137,31549877779,2108112532,34718655171,0,34718655171,0
11vVmGLzudT9znC7pp58F9FZxeJSQU6g5oH24SzcJco7V9mr93D,mythical-magenta-kookaburra,14jF6o775mdvRTiqeCfF8pgQ9imgEGiJYfb2wYCDUA3DD9a471f,0.0,online,-,99%,107086134338,106874778,631815975,681728331,738690753,2528379919,3560852342,21215454139,42681735672,73803704830,33243930082,107086134338,0
112rYL1BY7xbFP9DCP8Xh4tnL9THcm88xzsK7DAxqdM4A1RtX57a,mythical-peach-blackbird,137SRsDdjmL6wPkVapYy1ikzmGRyeXhLkjq1azZzQWbMyTh2ZdU,0.0,online,-,99%,20605604282,7842716,1079043401,1086886117,1691168271,3901930262,1000966872,8274985581,2299764729,11325761062,6401990354,20605604282,0
11apXBarWfA9KYCg2LjFZbpyE7N4Vc52Q8tEcYtcCSRq9evXQVp,narrow-amethyst-deer,14ji8YBJJEk8dHZMAgAPF4azRTzBriWEZjpQoZifftsa3psxySt,0.0,online,-,99%,1691454937,0,13897259,13897259,25596815,77343617,76247913,478410357,613829231,1691454937,0,1691454937,0
11tWVpwcp9HfCkSTwESLD8tRkEE1RSe2Xc44t8h1srtJekwWiFK,narrow-boysenberry-cheetah,14mtsu7XevT6rdN2VzxscAM4atfRkwE8CCCtFq4uXac8GjRGE15,0.0,online,-,99%,41111846064,84556676,753380028,837936704,1591804109,2488915654,2103234812,12153977956,6402554306,41111846064,0,41111846064,0
11bnKeeoH8roCC8BC1u94wBC8kVBkw3MqCtcS5CzcqbAdeFvuz1,narrow-ebony-giraffe,132cxNBL8gKcxB4SpPbxr7B2y61jRNz5nMpmLntyQMDT273KxGw,0.0,online,-,99%,63722167438,0,28924818,28924818,39489537,39489537,0,259393531,4764704757,7025457093,28043071174,63722167438,0
116zrPEF6E9XWp8ihd6LmCFZBe7sFosdn34gGy1tq5rNWGSWxR6,narrow-fossilized-crane,14Mkea48jAsgQDHwCJqkD1iacssshMUZWbZRHMVEEMFtRksBroP,0.0,online,-,99%,1167682241,58706912,649293987,708000899,1069106525,1167682241,0,1167682241,0,1167682241,0,1167682241,0
11rbLGJWrPWidSMos4eSS4Z87enkUtjrFREUidU5TFoeJV9iX3d,narrow-graphite-ladybug,14KouAfKREE49GDVYtDcV7kfyzEE5ZJTom8GXB4jBsL6xhwWJpm,0.0,online,-,99%,10955415132,0,42825204,42825204,42825204,90181649,80824261,462325750,698377157,1932149463,7032519971,10955415132,0
112g2Qn99x8oQTqNAJAYvoAqCXK6twP2wuZ45nY2MxHz3VBn68vJ,narrow-hotpink-donkey,14fyR5oDPAM6ysibU5pXGuNDJLAgWdEgx7ppQsDteC6Hv7X8JfJ,0.0,online,-,99%,32818535585,88781786,492938629,581720415,1214002779,2447098653,2443086448,11735034078,13837690940,32818535585,0,32818535585,0
11VKhUmyVJd2DAcJudWfQwezMn3XRiYCQbHNhQ6qbU4QBU1VLW3,narrow-inky-hornet,14PsnHUzL694tgGvvodmeG24tRZYWvw67c2v9ZSKHX8w9CmzvX2,0.0,online,-,99%,61157301179,122394750,477883713,600278463,1193240251,2559799288,2204517833,10297422575,16943459501,49615834834,11460450940,61157301179,0
11tB2nNjw9fND6T71DQ8R2x9jgvYkUVhTMSssCFKWiC3G3Xf7jL,narrow-inky-skunk,13TNcwXgrnmPSCcWPsNQNxtsUyVtP2K46TwLB8XAAYDsFda1KQ5,0.0,online,-,99%,2113901515,202465018,1025652479,1228117497,2113901515,2113901515,0,2113901515,0,2113901515,0,2113901515,0
117cpFP2gmaDprfHLASSJXtM4a9Sn8KWw7r5NatjtYsLbAnxPcd,narrow-taupe-toad,13oyf2SgAsRdmkxH8kThSxgWySya6ybqxMFmrV5yzgJ9Zhf7r16,0.0,online,-,99%,165720206552,5374215,1100186830,1105561045,1105561045,2334106255,1140393376,8859233365,11024252375,28039004334,34322112871,135546433857,29108023935
112Ewjdx9tYttc4jfDDeigSz77yMndj7TBFrceBveoJ27fQB71E2,nice-amethyst-fly,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,5597837570,0,176522847,176522847,361348004,1214200492,1173289880,5320936629,257508074,5597837570,0,5597837570,0
112i88RnDffStrr5P2xUe1SVKp3i4AHpsPaD7Q2EiJfqmaQSprLU,nice-brown-nuthatch,14Jydka1ufeZBXAHNmjK9SWedvWtufdaJRbEMgtF8Bifc6Dv7Gm,0.0,online,-,99%,381402530562,109371559,1652721365,1485207416,4230600224,8240040553,6410287268,33438757114,45672370305,146815224695,231014116054,381402530562,0
112g3gyyUYBSpu5JxVRc5MPUC9vM8x7h9mpd9maePRmPWtmDnNew,nice-cobalt-sawfish,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,366765161,4649691,38136132,42785823,58150287,169415540,63291815,366765161,0,366765161,0,366765161,0
112Jv5nAp2hkReyjKBzUnT3uwMVXNda3hQ8aoeFayDfYNqP3uom9,nice-concrete-cormorant,137SRsDdjmL6wPkVapYy1ikzmGRyeXhLkjq1azZzQWbMyTh2ZdU,0.0,online,-,99%,84392582548,4020653,1775781306,1779801959,1779801959,2397905844,607463504,7813219809,9073596939,36304769336,45484650456,84392582548,0
112ohsKxpcsESDg4oPmfws2tp5adLGphxLF4EkUnJywCMdwckaLE,nice-holographic-beetle,12wkpWNRnr6x2k6Z1FdSiUdMr2X6yfU9Ly6TRgPWuRqdc8wKHzR,0.0,online,-,99%,187098208710,53686207,889923002,943609209,943609209,3048231967,4015745201,15853829518,30906943889,74258198336,50933140332,187098208710,0
112KrEtbPsMcjoug6FAejpvD8JfotW9sPiZjc85NymTPVtzhM5YQ,nice-silver-troll,13oS2fQS42eBY2uDpTACCXxbPSfsk5rfNani6kNZpetRgvY8DbR,0.0,online,-,99%,62726459226,38365054,893041145,931406199,3544759920,6733572279,2415088163,13033647449,11644718789,33245910104,29480549122,62726459226,0
1124mXtHF7dWa7zq4Px9Kn3hznWXpUtq7Gcv2PH4UvGH4UzYcVz,nice-watermelon-chameleon,13JJAmn87e74xR24w6mWKZteHwPaBd1agV6hqJJq22bFFMKVzDe,0.0,online,-,99%,978602806,249723193,728879613,978602806,978602806,978602806,0,978602806,0,978602806,0,978602806,0
112Wycziw8bCoiUEaViD5DWtM5tsWRZ132hfWh3nbbRpLQAXgMRR,nice-zinc-bird,131VkRsrWR1tKBYpu5LhCaYzrjaWzX7GK79CQMixzYV6kgLQ1J6,0.0,online,-,99%,61844864108,94505079,1300386647,1394891726,2326958952,5098255457,3642783283,23211245511,24598812506,61844864108,0,61844864108,0
11kwHm5TzKvKeqkQB3nzW7ZPPvj4BtS25WhRAEuaTTdKFYVPaPj,noisy-bone-rattlesnake,13xFsGNpMGpcgvPQAnTFDaRgEFjfgMGRdzYuW8L8uqPDnTPRw5g,0.0,online,-,99%,12753102348,4649691,37892871,42542562,48725944,546409546,1342394013,6815297378,3498455397,12443392970,273095957,12753102348,0
11FUaG8euoCmMjZ7adDHxcjAgin7v9TbDuk38iNwgfEe5z4P3R2,noisy-fern-sidewinder,148f6FrFVro4Yoc9FBoWRPVrEMusDGWZew2zgeSWBybK2CHmNKW,0.0,online,-,99%,1882799998,16762725,74894936,91657661,122006628,321315517,230212991,1844335692,38464306,1882799998,0,1882799998,0
112o4kT751WMymnseCopch2TCMtTTWdafmN2Sa5vbmwJYwjJUorv,noisy-fuchsia-cheetah,131VkRsrWR1tKBYpu5LhCaYzrjaWzX7GK79CQMixzYV6kgLQ1J6,0.0,online,-,99%,230027780291,24113168,825447658,849560826,2310273654,4833211743,5866035045,28389671836,28257379445,87457311667,84074482313,230027780291,0
11ABcbypL8CENNjLeg5PKRSe7nm93Dh91ReJLrPB79HjHaND4jf,noisy-hazelnut-goldfish,13oS2fQS42eBY2uDpTACCXxbPSfsk5rfNani6kNZpetRgvY8DbR,0.0,online,-,99%,11276336294,42711887,414325673,457037560,877040965,2857037553,1292176485,8781525291,0,8781525291,2494811003,11276336294,0
11wi5fEmMAu44KS1Qc6Fdv2DujEuf9bEjLsQWbdf7QeaSdR44M1,noisy-lava-cuckoo,14jF6o775mdvRTiqeCfF8pgQ9imgEGiJYfb2wYCDUA3DD9a471f,0.0,online,-,99%,132387726040,240659861,1245679544,883766724,2065385196,3424791386,5232136572,27921922197,5300045944,35036060536,97282535694,132387726040,0
1123ZPYEvidxH9wRrYpkx2L5ebdPjQwkMJiCNgvTUCh1kFVbMvko,noisy-mahogany-liger,137SRsDdjmL6wPkVapYy1ikzmGRyeXhLkjq1azZzQWbMyTh2ZdU,0.0,online,-,99%,31490883860,23774708,80371836,104146544,144471575,654984329,554421853,5509296247,4049141497,12620602789,18856340149,31490883860,0
11X3xk3oxetEc9pMYiGwSRcU1vG3sozMdz1zvvFV86qkmh81S1c,noisy-mulberry-pangolin,13B8xoesc5QneUQ5SkuMY5LeYBmJZGRtShMwWqjJJ1YmCEKNGwy,0.0,online,-,99%,5156394714,4346833,132686944,137033777,137033777,381305438,272653260,1132134731,1722412155,4321754043,803863798,5156394714,0
112p9RComGKaUa7GCdSUWQDeXhXv86L6jWEfQg9jsu6g9fEYreBM,nutty-goldenrod-viper,14o4hQxcSW7F1GMZzRxBi1yxs21Yx5N4ZtuqwXBierLo3mFqkcL,0.0,online,-,99%,136566689983,161498576,1906150850,637076000,2900693395,5922017862,6406361502,33223763032,38523241628,112368297724,22295295559,136566689983,0
1127nR3dbDhaMxPxL16jMqxgSnnhHhueueciVBeYAD5rfK3bRhF8,nutty-vanilla-beaver,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,27868289373,22642032,1011767906,1034409938,3013391514,5437921686,4755177672,25845849839,1560771041,27868289373,0,27868289373,0
112BfZoBPd1gbnh4CbnF8uw9CQQ98A9Xsw3sefGfHSPxGzm5wK2T,obedient-laurel-lark,13xFsGNpMGpcgvPQAnTFDaRgEFjfgMGRdzYuW8L8uqPDnTPRw5g,0.0,online,-,99%,13293824154,26771071,332907129,359678200,871534779,3167217883,2618978242,6572199836,746201019,12742977994,430626227,13293824154,0
11fRJJs3Nr189TA2aGFLW1w72uMFkarzGYhQ8crbLVQqDiQCcV4,oblong-coal-lobster,13mixpBugibxPMhKLYBKreJgnBDVnCQJLMqbXNMeBb4gAu5MScq,0.0,online,-,99%,55456846089,23730419,74544315,98274734,215624339,378862094,1673267917,11711366366,561678262,13019466885,2532982953,55456846089,0
11Aje9Vbkim4vwkSB5beijcxp7p5rHUFMdP2eRy4BfSSKW6ND8Q,oblong-flaxen-hippo,14k7U1ACguSNP6SUqTbYFtj1jd5evR5acPiQ7E7wPcw2jY82Z7P,0.0,online,-,99%,788226148010,0,1772965118,1772965118,3837521601,10028116936,524406569781,558628672316,36141475986,662714484036,117178457081,788226148010,0
112M7kWbeRQeYpFSVq2cuS9zkqmDSbptD4inMHoVPDywLNyU9jTk,oblong-heather-liger,13tNmb9GHUG3Ger9pLYH596yV9k83EY5XB8ToWRg82jtErCH9iu,0.0,online,-,99%,0,0,0,0,0,0,0,0,0,0,0,0,0
11iCDJDiboA22r1niWdnKFPc7jUdofKjABsxugjms8bGe3HPoMy,oblong-licorice-squid,132mCJxuLZVinarF4t7xJtrDWNzp9xkNWcDx5GUPfHBhaMFgwkk,0.0,online,-,99%,317390003188,139941405,1501454933,585894878,1641396338,3975838520,3294740912,19162190476,27063592289,91918674907,62035990372,317390003188,0
1167QXs6d7AxxoDLHv47TgXpFjG3rhazz51TStcbqw4pJp2j1NV,oblong-rouge-guppy,14nRKtjGwg7qxL3M4iEUbHNM2iynrXxTT5tMRKerzoWwJHU4i5t,0.0,online,-,99%,23083597032,0,27893012,27893012,27893012,120094812,110754153,5749070527,3193865519,9720486763,10261069734,23083597032,0
11EEiKri5QA2eGPo7zZCaeLNNfHUcw8r6pSpe98VwBS6uDmEvBU,odd-cedar-caribou,13awFoFB53PchPrKEzfxf824ZV9qmKjxzWZ3eKqzjQEAa6zRF3E,0.0,online,-,99%,143157740685,387283950,743813362,1131097312,2242802331,3815524384,3420220171,18862020533,22666089922,70403606832,71391024659,143157740685,0
112X9ucgyMUBVJqZz69XCDrSBjviAuycXQP4pSrbawbu3L31eqUV,odd-laurel-lizard,14Kr1J64L2BZHRc2Ncvginn5BvrAmnUYuoFwf7Ywe6WnTLtPugM,0.0,online,-,99%,1152165906232,81436501,304300004,179282714,385736505,1726503890,588613485,4665011916,21540983,6208954520,50312852844,656705367995,491413180110
11uXrEGkDRND55SPqsqNLjyGPuz1KEQo55doUY3LXxtTuNYyc4x,odd-mahogany-sheep,14MzrdwDkGMqgegavufzEaPFt3yYLE2R3bV1tSUBJNu7AgJKKDY,0.0,online,-,99%,302356534467,0,1046627556,1046627556,1555968673,5251368287,189859756291,206391983740,36266975399,284888811339,16322010341,302356534467,0
11szT9qgFhbZGK2tKck6FVB95iB9crrbFFLh78hGt7P9Q5XY9vy,odd-opaque-walrus,13X6Sv9MWN9EQ7a9vvtN6TYEMvsyQHUDzEQrGMoVKsFqwAkF6R4,0.0,online,-,99%,6823140009,0,0,0,101264947,439022725,3480141750,6823140009,0,6823140009,0,6823140009,0
11cBUsZuEfhgqAyUY6JNPdZMtLSgEGZ1SjYLt4PzoSVEreVaor1,odd-vinyl-horse,14KWmfQJkpi4Yb3VXq1sgWLr9QqT3bCMeycckM4Xg6WYWPtwvoC,0.0,online,-,99%,18138112160,117042799,1379065196,1496107995,2361295536,5866682800,3598857507,18138112160,0,18138112160,0,18138112160,0
11dUWegBGWr3HEJrWUy79L5rdPzggDYd5xmwYsWVzTCVHCYoEbw,old-burgundy-monkey,14GFgh1zGjgiafPGaeNsvVTu5tmqpqcz6LviyzsESjx99MHZXJy,0.0,online,-,99%,355745914239,0,56118874,56118874,152198614,648565231,803320060,7182451738,29588903104,75992235706,81328071135,355745914239,0
11VE7MoBbbDoCdP1MKLUypfaFQpvKhXQ52bu6qSXFSNPFzATbGm,old-chartreuse-orca,14jF6o775mdvRTiqeCfF8pgQ9imgEGiJYfb2wYCDUA3DD9a471f,0.0,online,-,99%,168582890679,107135561,850656372,668476007,1916347957,4187349333,4097671241,22934244595,22143365791,47484431758,121044993156,168582890679,0
11cR6ERw6Z5Vu64Bk1TWJ1CEW9L5A7XDwAYxUhk1tYmSrPGLMhj,old-ocean-swan,132poAo3WSAewzumJwCS4AGNKR5wHygPiCAC2EJbffbpFDdd5QN,0.0,online,-,99%,496779823616,68533941,728277835,796811776,1538658802,3511693569,367569681154,379285205713,42656652540,465571312367,29718071751,496779823616,0
1171oBxggnBSJso7wHJ7YvaMaHQScwEtSxVKYsiS9QnWzMBoPdB,old-pewter-crab,13ZmvA9bUM3Ddw4bzsZ324d3YaPSffF5sUNrqG5TVDWJmgzu5dy,0.0,online,-,99%,34520457913,21135391,720081771,741217162,741217162,2220065900,1355594963,23440737815,10590957271,34520457913,0,34520457913,0
112LXyBd2gVTC3wUXQWZSoWmhYTsCiEdKK52UsrcjEzncoBNxJKc,old-spruce-coyote,12wkpWNRnr6x2k6Z1FdSiUdMr2X6yfU9Ly6TRgPWuRqdc8wKHzR,0.0,online,-,99%,51899498753,423371712,0,423371712,976703259,1511113712,1941352423,10569607611,17749857662,39712466649,11898046588,51899498753,0
11Ug6HKeVSFzYZwwE5LRSdvpXUv3pXjKAwyteMJWzCY6eDmMUkb,orbiting-aqua-antelope,13xFsGNpMGpcgvPQAnTFDaRgEFjfgMGRdzYuW8L8uqPDnTPRw5g,0.0,online,-,99%,45859932871,229287664,2241907129,2471194793,2471194793,6772001641,5757872379,25230638562,17984358663,45618207720,213103002,45859932871,0
11r1fLcv11owsh53hvTxKVByU7B5qsgxgQWgF9bydogxF9a8MiV,orbiting-carrot-rattlesnake,14YSv7DrJAPAtbsjaX1SXqWAyf8dH43GYYU7VTsp28bCw6TW6wY,0.0,online,-,99%,32403670814,5374215,34993019,40367234,40367234,199461703,347367066,4654323380,8455641608,15754831131,4213459597,32403670814,0
112XPzAMMhKQUXxaLcfLubtadihUDfdqb9YELA4aRJ6xyvsaz6Vm,orbiting-chocolate-crab,14gERN8iyiNB7ttww3NfeicVYttjjLGuovYvUkPyUDNLFEAW2MR,0.0,online,-,99%,30061902379,22024771,242419353,254590249,372593715,1109921025,1228132557,7594242215,4406857316,16477350153,13548319900,30061902379,0
1127Lj3qg7b6CxaYWiQXiSm9pnqFBoePcRza8pVPFv5qPcPkSALU,orbiting-hickory-platypus,13mgPa9mXDqUf98Y8VvJrKtKeWiPqzT8LczD9jqNpZ5ifp1DrC1,0.0,online,-,99%,252509907136,58387409,2080636388,2139023797,2139023797,5155617291,3849123921,20356155106,24991106103,61769324870,41396600772,252509907136,0
112Yk1WqaNdgPxJ8XCiaDW9no36mXdc5dr7sF9ADxQjhnFcbV5Hy,orbiting-laurel-vulture,14MoU7p5tqSjf797QDftAwMCJdY9PhkNeLQt5pRuKcrqu7jJDf7,0.0,online,-,99%,9971489726,338511640,2320227466,2658739106,2658739106,6943774393,1254788544,9971489726,0,9971489726,0,9971489726,0
112K1saqukdeFpAoknukKXUapxE1dFqE4PVy3kpHCpM9wfe5b3Np,orbiting-onyx-rhino,13mgPa9mXDqUf98Y8VvJrKtKeWiPqzT8LczD9jqNpZ5ifp1DrC1,0.0,online,-,99%,238245525213,44533884,987010860,1031544744,2388038811,6983059617,4336986063,36605305758,45944611270,136666157365,95895223681,238245525213,0
112U8vNjiWPLio5qocQsUjTTjLva12GDxVSYBRDEkwDSAaUmQbWD,original-corduroy-deer,145vs9JgbVQV1gUpfyHcvQmBGwDS44hgSJzk1aj69KqSyfEeD67,0.0,online,-,99%,182085913947,45678519,1187292569,1232971088,1237082326,6871101915,3046505779,19130523641,26920139055,79041893729,101678720542,182085913947,0
112EerXcJaocGhxSMFWb1L9ucd4Mww7B1EJupddFwFtPnszQHkAD,original-grey-robin,13TavwrsuJfczBhQK3EZMLmDza8AZKUF4VwHaeDFvi3Gij19qU1,0.0,online,-,99%,206423201672,75020296,1085885442,1160905738,1770152838,4232749892,4810561832,25170211214,32239522582,101821607910,103378571087,206423201672,0
112Qz8adzmjnxuJ8XMdPakbK1TuD2Ka66uZf8SNymFVPQEXyp3H8,original-plastic-moth,13JJAmn87e74xR24w6mWKZteHwPaBd1agV6hqJJq22bFFMKVzDe,0.0,online,-,99%,463556993,39839224,423717769,463556993,463556993,463556993,0,463556993,0,463556993,0,463556993,0
112GW7CnZ1RMZsEi7HMLZBUeCd11NiFaRaKHPJFk5NnVbkwkyxrt,original-saffron-deer,14ji8YBJJEk8dHZMAgAPF4azRTzBriWEZjpQoZifftsa3psxySt,0.0,online,-,99%,14948480545,40815081,682711478,723526559,943322213,2836362403,2287774061,10638219763,2870136953,14948480545,0,14948480545,0
11g2w4NM5woEriPbAewUapdtNyc1P6wZBzLf4uPwWB3FdXqW55w,original-shamrock-gazelle,12zoxB1nYsWj1bf2V4vyNu1ayAqXvkL41BGCHz4dHDvTt1sfHQA,0.0,online,-,99%,68009532936,77089610,298911447,376001057,376001057,825959974,150018366,2184057940,15560531333,26490145723,41496009265,68009532936,0
112AavN6mRkQGaVSjkGTeZ173w8g8JuLu1YcJqvwvQf7cS2B2fbM,overt-bamboo-eel,13hJBwxrfcR3RvSRpzg2V6HKdK8PicgXPhiBf74nyfeY3fxGQhZ,0.0,online,-,99%,63611668643,89043255,1510958508,1600001763,2032909522,5038922213,4854428581,9992397071,4383076044,27567137514,35776495545,63611668643,0
1123XRCxRCAeTddo1H7ip9LkSDB729qGUbZmzbNjrDbxXXGMKZEW,overt-brunette-tiger,13gpCDTzKyNCpjeSTUE8eT4ibfgcinCSrKJBY5y67rLukmFEkuE,0.0,online,-,99%,33170597797,4020653,2053878451,1178962091,2951336883,5938425703,5001692888,24261178414,8082100975,33170597797,0,33170597797,0
11Bcm2UUkv9vUeecVuy6fBeuMmi7YMzaTfTiVzWphKXm2rYeVzS,overt-citron-boar,13YSRn73SqqTpwk8aar6wtWY6DmHashNDf1RG3omMHRHnqugn6G,0.0,online,-,99%,121667643168,4347516,191227478,195574994,318776856,1579806550,965586741,4882994777,5195567143,10961434670,3545139926,109979718563,10572308788
11iWQKGBZJ7csMD5Qo7cShTzqDScWVsM5ZAwvcEyTJsPWU1BUYS,overt-syrup-poodle,14sGongVvTtnsPnwXpU8nJmUwj2Ei34fmmQEvHLNAnc872d4DyG,0.0,online,-,99%,14371583777,0,11493741,11493741,11493741,57081368,54372932,423524907,12247926154,12908145756,1447834026,14371583777,0
11oSxzNBsLjL6F5xNiBjeiuLasugLQdc9e5G2kMZf4xTVuQ2Y5E,passive-blonde-squid,14ji8YBJJEk8dHZMAgAPF4azRTzBriWEZjpQoZifftsa3psxySt,0.0,online,-,99%,79942054545,109509688,816404822,925914510,1363031004,4073249004,4418364442,18911680583,33493102279,79942054545,0,79942054545,0
11jderV6gFuSbAeWizjkchrjmuGSDuMCqcYZMsWiABxYeqUUEQr,passive-lime-quail,14s9DYLbxCgUDsYNvB7SkVK2LH5GZ3ybNmmSA4AfrB3Cv4cafCo,0.0,online,-,99%,28811004880,0,0,0,0,0,0,0,507537946,3704878206,18804854227,28811004880,0
11MHxLAFkmxxfHTCbjveiEf5A3WeQnNUoRecchNSK55c5rCypKk,perfect-crepe-wallaby,13ZfhAt5euofEGNNtWz9wiayKKiupQ2Bbp2tWyyhnEqMiLeXJm3,0.0,online,-,99%,60541390948,3997684,427740144,431737828,640485809,1184708450,1018303356,9467378993,24185540688,60541390948,0,60541390948,0
112D6AJtomknrgFBGaK2gWMUKp6qS9jfkDZMdwbiTGbrS4MPA1Go,perfect-foggy-crab,12wkpWNRnr6x2k6Z1FdSiUdMr2X6yfU9Ly6TRgPWuRqdc8wKHzR,0.0,online,-,99%,1113184570722,85496821,1170194454,1255691275,1502988191,2969550418,1067628163362,1080494846121,27152466108,1108655413995,4491391543,1113184570722,0
11Y8Fg8wcdjveyJhm5Xi5ngKzD7PtstzaqvN5s8Fj5x5Wq5m2Sg,perfect-laurel-gecko,13TavwrsuJfczBhQK3EZMLmDza8AZKUF4VwHaeDFvi3Gij19qU1,0.0,online,-,99%,187428920562,194546595,857117507,826792167,1925193909,3896570268,4945069228,25356242076,34354394130,85017230201,101247019045,187428920562,0
11YUZpAZNoLMNaHtif1K8gVJciuSpdjH4xwLnRNCCTgt81FFjMi,perfect-ocean-nuthatch,13pVa3eRNW6bhwxDmkmQxiog4f8tDssCErmqZNDhBu5c2UJebfk,0.0,online,-,99%,29883427,11869189,18014238,29883427,29883427,29883427,0,29883427,0,29883427,0,29883427,0
